time,站點,人次
2018-12-04 10:00:00,忠義,158
2018-12-04 10:00:00,文德,235
2018-12-04 10:00:00,新北投,262
2018-12-04 10:00:00,新埔,2428
2018-12-04 10:00:00,新店,709
2018-12-04 10:00:00,新店區公所,689
2018-12-04 10:00:00,新莊,540
2018-12-04 10:00:00,昆陽,622
2018-12-04 10:00:00,明德,803
2018-12-04 10:00:00,景安,1689
2018-12-04 10:00:00,景美,883
2018-12-04 10:00:00,木柵,227
2018-12-04 10:00:00,東湖,425
2018-12-04 10:00:00,東門,798
2018-12-04 10:00:00,松山,801
2018-12-04 10:00:00,松山機場,238
2018-12-04 10:00:00,松江南京,861
2018-12-04 10:00:00,板橋,1959
2018-12-04 10:00:00,民權西路,789
2018-12-04 10:00:00,永安市場,1704
2018-12-04 10:00:00,永寧,859
2018-12-04 10:00:00,永春,931
2018-12-04 10:00:00,江子翠,1388
2018-12-04 10:00:00,海山,1419
2018-12-04 10:00:00,淡水,1915
2018-12-04 10:00:00,港墘,399
2018-12-04 10:00:00,石牌,1646
2018-12-04 10:00:00,科技大樓,555
2018-12-04 10:00:00,竹圍,585
2018-12-04 10:00:00,紅樹林,433
2018-12-04 10:00:00,芝山,1066
2018-12-04 10:00:00,菜寮,582
2018-12-04 10:00:00,萬芳社區,142
2018-12-04 10:00:00,萬芳醫院,731
2018-12-04 10:00:00,萬隆,524
2018-12-04 10:00:00,葫洲,413
2018-12-04 10:00:00,蘆洲,904
2018-12-04 10:00:00,行天宮,980
2018-12-04 10:00:00,西湖,301
2018-12-04 10:00:00,西門,2662
2018-12-04 10:00:00,象山,502
2018-12-04 10:00:00,輔大,446
2018-12-04 10:00:00,辛亥,168
2018-12-04 10:00:00,迴龍,577
2018-12-04 10:00:00,關渡,521
2018-12-04 10:00:00,雙連,1047
2018-12-04 10:00:00,頂埔,427
2018-12-04 10:00:00,頂溪,2347
2018-12-04 10:00:00,頭前庄,259
2018-12-04 10:00:00,麟光,241
2018-12-04 10:00:00,龍山寺,1641
2018-12-04 11:00:00,七張,796
2018-12-04 11:00:00,三和國中,532
2018-12-04 11:00:00,三民高中,474
2018-12-04 11:00:00,三重,200
2018-12-04 11:00:00,三重國小,516
2018-12-04 11:00:00,中山,986
2018-12-04 11:00:00,中山國中,565
2018-12-04 11:00:00,中山國小,573
2018-12-04 11:00:00,中正紀念堂,1242
2018-12-04 11:00:00,丹鳳,393
2018-12-04 11:00:00,亞東醫院,1236
2018-12-04 11:00:00,信義安和,538
2018-12-04 11:00:00,先嗇宮,151
2018-12-04 11:00:00,內湖,344
2018-12-04 11:00:00,公館,764
2018-12-04 11:00:00,六張犁,408
2018-12-04 11:00:00,劍南路,265
2018-12-04 11:00:00,劍潭,1229
2018-12-04 11:00:00,動物園,176
2018-12-04 11:00:00,北投,928
2018-12-04 11:00:00,北門,425
2018-12-04 11:00:00,南京三民,749
2018-12-04 11:00:00,南京復興,990
2018-12-04 11:00:00,南勢角,1007
2018-12-04 11:00:00,南港,506
2018-12-04 11:00:00,南港展覽館,945
2018-12-04 11:00:00,南港軟體園區,104
2018-12-04 11:00:00,古亭,1165
2018-12-04 11:00:00,台北101/世貿,646
2018-12-04 11:00:00,台北小巨蛋,599
2018-12-04 11:00:00,台北橋,376
2018-12-04 11:00:00,台北車站,5746
2018-12-04 11:00:00,台大醫院,1535
2018-12-04 11:00:00,台電大樓,670
2018-12-04 11:00:00,唭哩岸,324
2018-12-04 11:00:00,善導寺,888
2018-12-04 11:00:00,國父紀念館,601
2018-12-04 11:00:00,圓山,1346
2018-12-04 11:00:00,土城,378
2018-12-04 11:00:00,士林,1546
2018-12-04 11:00:00,大坪林,815
2018-12-04 11:00:00,大安,747
2018-12-04 11:00:00,大安森林公園,364
2018-12-04 11:00:00,大橋頭站,516
2018-12-04 11:00:00,大湖公園,164
2018-12-04 11:00:00,大直,284
2018-12-04 11:00:00,奇岩,353
2018-12-04 11:00:00,小南門,432
2018-12-04 11:00:00,小碧潭,124
2018-12-04 11:00:00,市政府,1587
2018-12-04 11:00:00,府中,1440
2018-12-04 11:00:00,後山埤,740
2018-12-04 11:00:00,徐匯中學,530
2018-12-04 11:00:00,復興崗,237
2018-12-04 11:00:00,忠孝復興,1020
2018-12-04 11:00:00,忠孝敦化,753
2018-12-04 11:00:00,忠孝新生,912
2018-12-04 11:00:00,忠義,125
2018-12-04 11:00:00,文德,165
2018-12-04 11:00:00,新北投,285
2018-12-04 11:00:00,新埔,1679
2018-12-04 11:00:00,新店,575
2018-12-04 11:00:00,新店區公所,526
2018-12-04 11:00:00,新莊,391
2018-12-04 11:00:00,昆陽,578
2018-12-04 11:00:00,明德,766
2018-12-04 11:00:00,景安,1170
2018-12-04 11:00:00,景美,786
2018-12-04 11:00:00,木柵,151
2018-12-04 11:00:00,東湖,329
2018-12-04 11:00:00,東門,1055
2018-12-04 11:00:00,松山,769
2018-12-04 11:00:00,松山機場,273
2018-12-04 11:00:00,松江南京,991
2018-12-04 11:00:00,板橋,1536
2018-12-04 11:00:00,民權西路,841
2018-12-04 11:00:00,永安市場,1155
2018-12-04 11:00:00,永寧,591
2018-12-04 11:00:00,永春,793
2018-12-04 11:00:00,江子翠,1088
2018-12-04 11:00:00,海山,897
2018-12-04 11:00:00,淡水,1458
2018-12-04 11:00:00,港墘,365
2018-12-04 11:00:00,石牌,1595
2018-12-04 11:00:00,科技大樓,469
2018-12-04 11:00:00,竹圍,479
2018-12-04 11:00:00,紅樹林,365
2018-12-04 11:00:00,芝山,932
2018-12-04 11:00:00,菜寮,461
2018-12-04 11:00:00,萬芳社區,106
2018-12-04 11:00:00,萬芳醫院,608
2018-12-04 11:00:00,萬隆,456
2018-12-04 11:00:00,葫洲,334
2018-12-04 11:00:00,蘆洲,625
2018-12-04 11:00:00,行天宮,1221
2018-12-04 11:00:00,西湖,306
2018-12-04 11:00:00,西門,2887
2018-12-04 11:00:00,象山,419
2018-12-04 11:00:00,輔大,283
2018-12-04 11:00:00,辛亥,125
2018-12-04 11:00:00,迴龍,347
2018-12-04 11:00:00,關渡,509
2018-12-04 11:00:00,雙連,1178
2018-12-04 11:00:00,頂埔,302
2018-12-04 11:00:00,頂溪,1715
2018-12-04 11:00:00,頭前庄,153
2018-12-04 11:00:00,麟光,205
2018-12-04 11:00:00,龍山寺,1713
2018-12-04 12:00:00,七張,695
2018-12-04 12:00:00,三和國中,457
2018-12-04 12:00:00,三民高中,518
2018-12-04 12:00:00,三重,232
2018-12-04 12:00:00,三重國小,488
2018-12-04 12:00:00,中山,1469
2018-12-04 12:00:00,中山國中,620
2018-12-04 12:00:00,中山國小,669
2018-12-04 12:00:00,中正紀念堂,1649
2018-12-04 12:00:00,丹鳳,343
2018-12-04 12:00:00,亞東醫院,1277
2018-12-04 12:00:00,信義安和,622
2018-12-04 12:00:00,先嗇宮,157
2018-12-04 12:00:00,內湖,402
2018-12-04 12:00:00,公館,1166
2018-12-04 12:00:00,六張犁,464
2018-12-04 12:00:00,劍南路,369
2018-12-04 12:00:00,劍潭,1424
2018-12-04 12:00:00,動物園,316
2018-12-04 12:00:00,北投,811
2018-12-04 12:00:00,北門,572
2018-12-04 12:00:00,南京三民,772
2018-12-04 12:00:00,南京復興,1339
2018-12-04 12:00:00,南勢角,899
2018-12-04 12:00:00,南港,564
2018-12-04 12:00:00,南港展覽館,1025
2018-12-04 12:00:00,南港軟體園區,141
2018-12-04 12:00:00,古亭,1482
2018-12-04 12:00:00,台北101/世貿,1448
2018-12-04 12:00:00,台北小巨蛋,750
2018-12-04 12:00:00,台北橋,392
2018-12-04 12:00:00,台北車站,5802
2018-12-04 12:00:00,台大醫院,1455
2018-12-04 12:00:00,台電大樓,743
2018-12-04 12:00:00,唭哩岸,283
2018-12-04 12:00:00,善導寺,1199
2018-12-04 12:00:00,國父紀念館,776
2018-12-04 12:00:00,圓山,1163
2018-12-04 12:00:00,土城,296
2018-12-04 12:00:00,士林,2204
2018-12-04 12:00:00,大坪林,856
2018-12-04 12:00:00,大安,1019
2018-12-04 12:00:00,大安森林公園,387
2018-12-04 12:00:00,大橋頭站,537
2018-12-04 12:00:00,大湖公園,198
2018-12-04 12:00:00,大直,501
2018-12-04 12:00:00,奇岩,466
2018-12-04 12:00:00,小南門,587
2018-12-04 12:00:00,小碧潭,76
2018-12-04 12:00:00,市政府,1895
2018-12-04 12:00:00,府中,1448
2018-12-04 12:00:00,後山埤,803
2018-12-04 12:00:00,徐匯中學,459
2018-12-04 12:00:00,復興崗,160
2018-12-04 12:00:00,忠孝復興,1515
2018-12-04 12:00:00,忠孝敦化,1103
2018-12-04 12:00:00,忠孝新生,1156
2018-12-04 12:00:00,忠義,161
2018-12-04 12:00:00,文德,163
2018-12-04 12:00:00,新北投,365
2018-12-04 12:00:00,新埔,1774
2018-12-04 12:00:00,新店,494
2018-12-04 12:00:00,新店區公所,474
2018-12-04 12:00:00,新莊,399
2018-12-04 12:00:00,昆陽,669
2018-12-04 12:00:00,明德,654
2018-12-04 12:00:00,景安,1094
2018-12-04 12:00:00,景美,769
2018-12-04 12:00:00,木柵,197
2018-12-04 12:00:00,東湖,281
2018-12-04 12:00:00,東門,1305
2018-12-04 12:00:00,松山,726
2018-12-04 12:00:00,松山機場,289
2018-12-04 12:00:00,松江南京,1240
2018-12-04 12:00:00,板橋,1609
2018-12-04 12:00:00,民權西路,972
2018-12-04 12:00:00,永安市場,1086
2018-12-04 12:00:00,永寧,514
2018-12-04 12:00:00,永春,788
2018-12-04 12:00:00,江子翠,1037
2018-12-04 12:00:00,海山,938
2018-12-04 12:00:00,淡水,1373
2018-12-04 12:00:00,港墘,523
2018-12-04 12:00:00,石牌,1744
2018-12-04 12:00:00,科技大樓,685
2018-12-04 12:00:00,竹圍,474
2018-12-04 12:00:00,紅樹林,293
2018-12-04 12:00:00,芝山,984
2018-12-04 12:00:00,菜寮,408
2018-12-04 12:00:00,萬芳社區,100
2018-12-04 12:00:00,萬芳醫院,718
2018-12-04 12:00:00,萬隆,386
2018-12-04 12:00:00,葫洲,278
2018-12-04 12:00:00,蘆洲,524
2018-12-04 12:00:00,行天宮,1313
2018-12-04 12:00:00,西湖,526
2018-12-04 12:00:00,西門,3108
2018-12-04 12:00:00,象山,478
2018-12-04 12:00:00,輔大,477
2018-12-04 12:00:00,辛亥,137
2018-12-04 12:00:00,迴龍,375
2018-12-04 12:00:00,關渡,591
2018-12-04 12:00:00,雙連,1314
2018-12-04 12:00:00,頂埔,289
2018-12-04 12:00:00,頂溪,1588
2018-12-04 12:00:00,頭前庄,181
2018-12-04 12:00:00,麟光,173
2018-12-04 12:00:00,龍山寺,1613
2018-12-04 13:00:00,七張,761
2018-12-04 13:00:00,三和國中,448
2018-12-04 13:00:00,三民高中,455
2018-12-04 13:00:00,三重,213
2018-12-04 13:00:00,三重國小,454
2018-12-04 13:00:00,中山,1600
2018-12-04 13:00:00,中山國中,600
2018-12-04 13:00:00,中山國小,720
2018-12-04 13:00:00,中正紀念堂,1451
2018-12-04 13:00:00,丹鳳,331
2018-12-04 13:00:00,亞東醫院,1033
2018-12-04 13:00:00,信義安和,659
2018-12-04 13:00:00,先嗇宮,165
2018-12-04 13:00:00,內湖,421
2018-12-04 13:00:00,公館,1277
2018-12-04 13:00:00,六張犁,476
2018-12-04 13:00:00,劍南路,392
2018-12-04 13:00:00,劍潭,1474
2018-12-04 13:00:00,動物園,394
2018-12-04 13:00:00,北投,806
2018-12-04 13:00:00,北門,593
2018-12-04 13:00:00,南京三民,925
2018-12-04 13:00:00,南京復興,1395
2018-12-04 13:00:00,南勢角,908
2018-12-04 13:00:00,南港,649
2018-12-04 13:00:00,南港展覽館,957
2018-12-04 13:00:00,南港軟體園區,126
2018-12-04 13:00:00,古亭,1546
2018-12-04 13:00:00,台北101/世貿,1280
2018-12-04 13:00:00,台北小巨蛋,814
2018-12-04 13:00:00,台北橋,350
2018-12-04 13:00:00,台北車站,7407
2018-12-04 13:00:00,台大醫院,1258
2018-12-04 13:00:00,台電大樓,720
2018-12-04 13:00:00,唭哩岸,301
2018-12-04 13:00:00,善導寺,988
2018-12-04 13:00:00,國父紀念館,799
2018-12-04 13:00:00,圓山,1256
2018-12-04 13:00:00,土城,342
2018-12-04 13:00:00,士林,2521
2018-12-04 13:00:00,大坪林,918
2018-12-04 13:00:00,大安,1014
2018-12-04 13:00:00,大安森林公園,406
2018-12-04 13:00:00,大橋頭站,498
2018-12-04 13:00:00,大湖公園,144
2018-12-04 13:00:00,大直,427
2018-12-04 13:00:00,奇岩,375
2018-12-04 13:00:00,小南門,450
2018-12-04 13:00:00,小碧潭,106
2018-12-04 13:00:00,市政府,2134
2018-12-04 13:00:00,府中,1374
2018-12-04 13:00:00,後山埤,724
2018-12-04 13:00:00,徐匯中學,482
2018-12-04 13:00:00,復興崗,154
2018-12-04 13:00:00,忠孝復興,1959
2018-12-04 13:00:00,忠孝敦化,1255
2018-12-04 13:00:00,忠孝新生,1290
2018-12-04 13:00:00,忠義,158
2018-12-04 13:00:00,文德,181
2018-12-04 13:00:00,新北投,366
2018-12-04 13:00:00,新埔,1901
2018-12-04 13:00:00,新店,574
2018-12-04 13:00:00,新店區公所,499
2018-12-04 13:00:00,新莊,379
2018-12-04 13:00:00,昆陽,720
2018-12-04 13:00:00,明德,604
2018-12-04 13:00:00,景安,1026
2018-12-04 13:00:00,景美,820
2018-12-04 13:00:00,木柵,164
2018-12-04 13:00:00,東湖,264
2018-12-04 13:00:00,東門,1268
2018-12-04 13:00:00,松山,840
2018-12-04 13:00:00,松山機場,281
2018-12-04 13:00:00,松江南京,1386
2018-12-04 13:00:00,板橋,1916
2018-12-04 13:00:00,民權西路,1078
2018-12-04 13:00:00,永安市場,1108
2018-12-04 13:00:00,永寧,512
2018-12-04 13:00:00,永春,864
2018-12-04 13:00:00,江子翠,1064
2018-12-04 13:00:00,海山,863
2018-12-04 13:00:00,淡水,1684
2018-12-04 13:00:00,港墘,445
2018-12-04 13:00:00,石牌,1769
2018-12-04 13:00:00,科技大樓,708
2018-12-04 13:00:00,竹圍,501
2018-12-04 13:00:00,紅樹林,334
2018-12-04 13:00:00,芝山,1052
2018-12-04 13:00:00,菜寮,403
2018-12-04 13:00:00,萬芳社區,82
2018-12-04 13:00:00,萬芳醫院,700
2018-12-04 13:00:00,萬隆,473
2018-12-04 13:00:00,葫洲,344
2018-12-04 13:00:00,蘆洲,538
2018-12-04 13:00:00,行天宮,1244
2018-12-04 13:00:00,西湖,594
2018-12-04 13:00:00,西門,3184
2018-12-04 13:00:00,象山,557
2018-12-04 13:00:00,輔大,451
2018-12-04 13:00:00,辛亥,114
2018-12-04 13:00:00,迴龍,346
2018-12-04 13:00:00,關渡,622
2018-12-04 13:00:00,雙連,1230
2018-12-04 13:00:00,頂埔,295
2018-12-04 13:00:00,頂溪,1627
2018-12-04 13:00:00,頭前庄,192
2018-12-04 13:00:00,麟光,199
2018-12-04 13:00:00,龍山寺,1480
2018-12-04 14:00:00,七張,607
2018-12-04 14:00:00,三和國中,348
2018-12-04 14:00:00,三民高中,444
2018-12-04 14:00:00,三重,163
2018-12-04 14:00:00,三重國小,364
2018-12-04 14:00:00,中山,1958
2018-12-04 14:00:00,中山國中,566
2018-12-04 14:00:00,中山國小,668
2018-12-04 14:00:00,中正紀念堂,1326
2018-12-04 14:00:00,丹鳳,310
2018-12-04 14:00:00,亞東醫院,852
2018-12-04 14:00:00,信義安和,662
2018-12-04 14:00:00,先嗇宮,135
2018-12-04 14:00:00,內湖,345
2018-12-04 14:00:00,公館,1146
2018-12-04 14:00:00,六張犁,430
2018-12-04 14:00:00,劍南路,450
2018-12-04 14:00:00,劍潭,1248
2018-12-04 14:00:00,動物園,423
2018-12-04 14:00:00,北投,842
2018-12-04 14:00:00,北門,565
2018-12-04 14:00:00,南京三民,905
2018-12-04 14:00:00,南京復興,1545
2018-12-04 14:00:00,南勢角,747
2018-12-04 14:00:00,南港,577
2018-12-04 14:00:00,南港展覽館,765
2018-12-04 14:00:00,南港軟體園區,143
2018-12-04 14:00:00,古亭,1413
2018-12-04 14:00:00,台北101/世貿,1082
2018-12-04 14:00:00,台北小巨蛋,708
2018-12-04 14:00:00,台北橋,312
2018-12-04 14:00:00,台北車站,6684
2018-12-04 14:00:00,台大醫院,1538
2018-12-04 14:00:00,台電大樓,633
2018-12-04 14:00:00,唭哩岸,280
2018-12-04 14:00:00,善導寺,908
2018-12-04 14:00:00,國父紀念館,950
2018-12-04 14:00:00,圓山,1103
2018-12-04 14:00:00,土城,267
2018-12-04 14:00:00,士林,2439
2018-12-04 14:00:00,大坪林,763
2018-12-04 14:00:00,大安,943
2018-12-04 14:00:00,大安森林公園,389
2018-12-04 14:00:00,大橋頭站,605
2018-12-04 14:00:00,大湖公園,122
2018-12-04 14:00:00,大直,322
2018-12-04 14:00:00,奇岩,312
2018-12-04 14:00:00,小南門,383
2018-12-04 14:00:00,小碧潭,79
2018-12-04 14:00:00,市政府,2355
2018-12-04 14:00:00,府中,1247
2018-12-04 14:00:00,後山埤,676
2018-12-04 14:00:00,徐匯中學,390
2018-12-04 14:00:00,復興崗,126
2018-12-04 14:00:00,忠孝復興,2208
2018-12-04 14:00:00,忠孝敦化,1468
2018-12-04 14:00:00,忠孝新生,1364
2018-12-04 14:00:00,忠義,149
2018-12-04 14:00:00,文德,164
2018-12-04 14:00:00,新北投,355
2018-12-04 14:00:00,新埔,1487
2018-12-04 14:00:00,新店,497
2018-12-04 14:00:00,新店區公所,393
2018-12-04 14:00:00,新莊,290
2018-12-04 14:00:00,昆陽,554
2018-12-04 14:00:00,明德,535
2018-12-04 14:00:00,景安,810
2018-12-04 14:00:00,景美,669
2018-12-04 14:00:00,木柵,128
2018-12-04 14:00:00,東湖,234
2018-12-04 14:00:00,東門,1266
2018-12-04 14:00:00,松山,776
2018-12-04 14:00:00,松山機場,302
2018-12-04 14:00:00,松江南京,1515
2018-12-04 14:00:00,板橋,1578
2018-12-04 14:00:00,民權西路,998
2018-12-04 14:00:00,永安市場,922
2018-12-04 14:00:00,永寧,426
2018-12-04 14:00:00,永春,733
2018-12-04 14:00:00,江子翠,919
2018-12-04 14:00:00,海山,642
2018-12-04 14:00:00,淡水,1680
2018-12-04 14:00:00,港墘,436
2018-12-04 14:00:00,石牌,1447
2018-12-04 14:00:00,科技大樓,594
2018-12-04 14:00:00,竹圍,402
2018-12-04 14:00:00,紅樹林,244
2018-12-04 14:00:00,芝山,1056
2018-12-04 14:00:00,菜寮,328
2018-12-04 14:00:00,萬芳社區,100
2018-12-04 14:00:00,萬芳醫院,510
2018-12-04 14:00:00,萬隆,363
2018-12-04 14:00:00,葫洲,287
2018-12-04 14:00:00,蘆洲,432
2018-12-04 14:00:00,行天宮,1240
2018-12-04 14:00:00,西湖,421
2018-12-04 14:00:00,西門,2920
2018-12-04 14:00:00,象山,460
2018-12-04 14:00:00,輔大,458
2018-12-04 14:00:00,辛亥,93
2018-12-04 14:00:00,迴龍,295
2018-12-04 14:00:00,關渡,575
2018-12-04 14:00:00,雙連,1107
2018-12-04 14:00:00,頂埔,206
2018-12-04 14:00:00,頂溪,1315
2018-12-04 14:00:00,頭前庄,133
2018-12-04 14:00:00,麟光,136
2018-12-04 14:00:00,龍山寺,1398
2018-12-04 15:00:00,七張,563
2018-12-04 15:00:00,三和國中,309
2018-12-04 15:00:00,三民高中,267
2018-12-04 15:00:00,三重,193
2018-12-04 15:00:00,三重國小,317
2018-12-04 15:00:00,中山,1928
2018-12-04 15:00:00,中山國中,516
2018-12-04 15:00:00,中山國小,624
2018-12-04 15:00:00,中正紀念堂,1479
2018-12-04 15:00:00,丹鳳,197
2018-12-04 15:00:00,亞東醫院,912
2018-12-04 15:00:00,信義安和,618
2018-12-04 15:00:00,先嗇宮,165
2018-12-04 15:00:00,內湖,272
2018-12-04 15:00:00,公館,1316
2018-12-04 15:00:00,六張犁,394
2018-12-04 15:00:00,劍南路,600
2018-12-04 15:00:00,劍潭,1766
2018-12-04 15:00:00,動物園,576
2018-12-04 15:00:00,北投,619
2018-12-04 15:00:00,北門,630
2018-12-04 15:00:00,南京三民,820
2018-12-04 15:00:00,南京復興,1531
2018-12-04 15:00:00,南勢角,636
2018-12-04 15:00:00,南港,530
2018-12-04 15:00:00,南港展覽館,766
2018-12-04 15:00:00,南港軟體園區,116
2018-12-04 15:00:00,古亭,1516
2018-12-04 15:00:00,台北101/世貿,1271
2018-12-04 15:00:00,台北小巨蛋,856
2018-12-04 15:00:00,台北橋,311
2018-12-04 15:00:00,台北車站,6175
2018-12-04 15:00:00,台大醫院,1736
2018-12-04 15:00:00,台電大樓,703
2018-12-04 15:00:00,唭哩岸,247
2018-12-04 15:00:00,善導寺,1114
2018-12-04 15:00:00,國父紀念館,930
2018-12-04 15:00:00,圓山,1007
2018-12-04 15:00:00,土城,211
2018-12-04 15:00:00,士林,2496
2018-12-04 15:00:00,大坪林,686
2018-12-04 15:00:00,大安,1135
2018-12-04 15:00:00,大安森林公園,401
2018-12-04 15:00:00,大橋頭站,528
2018-12-04 15:00:00,大湖公園,121
2018-12-04 15:00:00,大直,540
2018-12-04 15:00:00,奇岩,287
2018-12-04 15:00:00,小南門,604
2018-12-04 15:00:00,小碧潭,71
2018-12-04 15:00:00,市政府,2631
2018-12-04 15:00:00,府中,1002
2018-12-04 15:00:00,後山埤,671
2018-12-04 15:00:00,徐匯中學,342
2018-12-04 15:00:00,復興崗,100
2018-12-04 15:00:00,忠孝復興,2513
2018-12-04 15:00:00,忠孝敦化,1526
2018-12-04 15:00:00,忠孝新生,1611
2018-12-04 15:00:00,忠義,140
2018-12-04 15:00:00,文德,146
2018-12-04 15:00:00,新北投,401
2018-12-04 15:00:00,新埔,1419
2018-12-04 15:00:00,新店,432
2018-12-04 15:00:00,新店區公所,372
2018-12-04 15:00:00,新莊,298
2018-12-04 15:00:00,昆陽,486
2018-12-04 15:00:00,明德,558
2018-12-04 15:00:00,景安,690
2018-12-04 15:00:00,景美,695
2018-12-04 15:00:00,木柵,156
2018-12-04 15:00:00,東湖,185
2018-12-04 15:00:00,東門,1083
2018-12-04 15:00:00,松山,729
2018-12-04 15:00:00,松山機場,276
2018-12-04 15:00:00,松江南京,1388
2018-12-04 15:00:00,板橋,1540
2018-12-04 15:00:00,民權西路,1035
2018-12-04 15:00:00,永安市場,839
2018-12-04 15:00:00,永寧,366
2018-12-04 15:00:00,永春,715
2018-12-04 15:00:00,江子翠,808
2018-12-04 15:00:00,海山,500
2018-12-04 15:00:00,淡水,1723
2018-12-04 15:00:00,港墘,384
2018-12-04 15:00:00,石牌,1453
2018-12-04 15:00:00,科技大樓,642
2018-12-04 15:00:00,竹圍,350
2018-12-04 15:00:00,紅樹林,266
2018-12-04 15:00:00,芝山,1057
2018-12-04 15:00:00,菜寮,290
2018-12-04 15:00:00,萬芳社區,70
2018-12-04 15:00:00,萬芳醫院,660
2018-12-04 15:00:00,萬隆,293
2018-12-04 15:00:00,葫洲,257
2018-12-04 15:00:00,蘆洲,311
2018-12-04 15:00:00,行天宮,1110
2018-12-04 15:00:00,西湖,590
2018-12-04 15:00:00,西門,3235
2018-12-04 15:00:00,象山,489
2018-12-04 15:00:00,輔大,424
2018-12-04 15:00:00,辛亥,61
2018-12-04 15:00:00,迴龍,257
2018-12-04 15:00:00,關渡,748
2018-12-04 15:00:00,雙連,1178
2018-12-04 15:00:00,頂埔,205
2018-12-04 15:00:00,頂溪,1160
2018-12-04 15:00:00,頭前庄,192
2018-12-04 15:00:00,麟光,128
2018-12-04 15:00:00,龍山寺,1393
2018-12-04 16:00:00,七張,627
2018-12-04 16:00:00,三和國中,399
2018-12-04 16:00:00,三民高中,262
2018-12-04 16:00:00,三重,185
2018-12-04 16:00:00,三重國小,322
2018-12-04 16:00:00,中山,2264
2018-12-04 16:00:00,中山國中,554
2018-12-04 16:00:00,中山國小,896
2018-12-04 16:00:00,中正紀念堂,2057
2018-12-04 16:00:00,丹鳳,240
2018-12-04 16:00:00,亞東醫院,1256
2018-12-04 16:00:00,信義安和,774
2018-12-04 16:00:00,先嗇宮,174
2018-12-04 16:00:00,內湖,320
2018-12-04 16:00:00,公館,1637
2018-12-04 16:00:00,六張犁,536
2018-12-04 16:00:00,劍南路,559
2018-12-04 16:00:00,劍潭,2424
2018-12-04 16:00:00,動物園,800
2018-12-04 16:00:00,北投,975
2018-12-04 16:00:00,北門,693
2018-12-04 16:00:00,南京三民,994
2018-12-04 16:00:00,南京復興,1729
2018-12-04 16:00:00,南勢角,627
2018-12-04 16:00:00,南港,1016
2018-12-04 16:00:00,南港展覽館,874
2018-12-04 16:00:00,南港軟體園區,188
2018-12-04 16:00:00,古亭,1668
2018-12-04 16:00:00,台北101/世貿,1601
2018-12-04 16:00:00,台北小巨蛋,1232
2018-12-04 16:00:00,台北橋,310
2018-12-04 16:00:00,台北車站,6714
2018-12-04 16:00:00,台大醫院,1893
2018-12-04 16:00:00,台電大樓,1023
2018-12-04 16:00:00,唭哩岸,269
2018-12-04 16:00:00,善導寺,1598
2018-12-04 16:00:00,國父紀念館,1133
2018-12-04 16:00:00,圓山,1653
2018-12-04 16:00:00,土城,248
2018-12-04 16:00:00,士林,2777
2018-12-04 16:00:00,大坪林,1020
2018-12-04 16:00:00,大安,2166
2018-12-04 16:00:00,大安森林公園,453
2018-12-04 16:00:00,大橋頭站,726
2018-12-04 16:00:00,大湖公園,152
2018-12-04 16:00:00,大直,826
2018-12-04 16:00:00,奇岩,368
2018-12-04 16:00:00,小南門,759
2018-12-04 16:00:00,小碧潭,67
2018-12-04 16:00:00,市政府,3309
2018-12-04 16:00:00,府中,1176
2018-12-04 16:00:00,後山埤,734
2018-12-04 16:00:00,徐匯中學,301
2018-12-04 16:00:00,復興崗,132
2018-12-04 16:00:00,忠孝復興,2828
2018-12-04 16:00:00,忠孝敦化,1854
2018-12-04 16:00:00,忠孝新生,2154
2018-12-04 16:00:00,忠義,193
2018-12-04 16:00:00,文德,282
2018-12-04 16:00:00,新北投,1037
2018-12-04 16:00:00,新埔,1555
2018-12-04 16:00:00,新店,610
2018-12-04 16:00:00,新店區公所,371
2018-12-04 16:00:00,新莊,382
2018-12-04 16:00:00,昆陽,608
2018-12-04 16:00:00,明德,926
2018-12-04 16:00:00,景安,734
2018-12-04 16:00:00,景美,822
2018-12-04 16:00:00,木柵,443
2018-12-04 16:00:00,東湖,323
2018-12-04 16:00:00,東門,1392
2018-12-04 16:00:00,松山,856
2018-12-04 16:00:00,松山機場,282
2018-12-04 16:00:00,松江南京,1723
2018-12-04 16:00:00,板橋,1600
2018-12-04 16:00:00,民權西路,1298
2018-12-04 16:00:00,永安市場,779
2018-12-04 16:00:00,永寧,483
2018-12-04 16:00:00,永春,1097
2018-12-04 16:00:00,江子翠,854
2018-12-04 16:00:00,海山,983
2018-12-04 16:00:00,淡水,2309
2018-12-04 16:00:00,港墘,664
2018-12-04 16:00:00,石牌,2046
2018-12-04 16:00:00,科技大樓,792
2018-12-04 16:00:00,竹圍,450
2018-12-04 16:00:00,紅樹林,232
2018-12-04 16:00:00,芝山,1217
2018-12-04 16:00:00,菜寮,370
2018-12-04 16:00:00,萬芳社區,85
2018-12-04 16:00:00,萬芳醫院,890
2018-12-04 16:00:00,萬隆,341
2018-12-04 16:00:00,葫洲,367
2018-12-04 16:00:00,蘆洲,345
2018-12-04 16:00:00,行天宮,1328
2018-12-04 16:00:00,西湖,883
2018-12-04 16:00:00,西門,3830
2018-12-04 16:00:00,象山,567
2018-12-04 16:00:00,輔大,1132
2018-12-04 16:00:00,辛亥,94
2018-12-04 16:00:00,迴龍,397
2018-12-04 16:00:00,關渡,993
2018-12-04 16:00:00,雙連,1402
2018-12-04 16:00:00,頂埔,220
